Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
179,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-9.622,-4.094,-6.581,-16.24,-10.73,-9.075,-18.89,-13.46,-13.14,-23.51,-18.36,-18.85,-30.84,-26.63,0,0,0,1,2,0.000002923,0.0007416,1.832E-09,1105,4.887E-15,466
180,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-11.04,-22.1,-6.586,-9.562,-12.64,-9.111,-9.868,-10.8,-13.18,-14.9,-16.75,-18.87,-24.15,-29.66,0,0,0,2,2,0.000009885,0.002336,1.733E-09,47.6,7.703E-13,176.4
181,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-33.23,-20.71,-6.586,-40,-28.14,-9.093,-42.99,-32.68,-13.17,-48.24,-41.35,-18.88,-55.79,-53.96,0,0,0,1,2,0.000005496,0.001413,8.289E-10,977.6,1.281E-13,44.4
182,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-45.64,-46.52,-6.598,-58.17,-45.72,-9.109,-58.87,-51,-13.17,-61.67,-59.51,-18.87,-66.88,-70.55,0,0,0,1,2,0.000008296,0.001894,2.445E-09,860,4.229E-13,1484
183,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-28.5,-21.89,-6.581,-35.05,-27.87,-9.073,-37.55,-30.04,-13.14,-41.64,-34.19,-18.84,-47.43,-40.8,0,0,0,1,2,0.000002507,0.002388,1.325E-09,678.5,7.431E-13,68.92
184,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-12.65,-25.23,-6.577,-6.182,-5.701,-9.076,-7.556,-5.941,-13.15,-9.995,-6.661,-18.89,-14.78,-9.706,0,0,0,2,2,0.000004015,0.002436,1.856E-09,160.1,5.688E-13,991.6
185,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-11.27,-10.88,-6.582,-13.84,-5.401,-9.081,-16.55,-8.261,-13.15,-21.5,-14.22,-18.87,-29.48,-24.84,0,0,0,1,2,0.000003734,0.001638,8.95E-10,529.6,9.578E-13,579
186,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-43.12,-37.58,-6.584,-52.86,-39.77,-9.086,-54.14,-41.18,-13.16,-55.47,-45.57,-18.88,-58.81,-53.88,0,0,0,1,2,0.000004606,0.001167,2.796E-09,1460,2.205E-13,862.1
187,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-47.07,-40.79,-6.603,-46.3,-34.96,-9.111,-50.92,-44.56,-13.17,-58.47,-58.09,-18.87,-67.06,-72.75,0,0,0,1,2,0.000009371,0.001601,7.196E-10,1099,2.757E-13,612
188,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-17.51,-35.03,-6.576,-10.78,-15.07,-9.081,-9.188,-9.46,-13.17,-10.12,-7.057,-18.89,-17.91,-16.61,0,0,0,2,2,0.000006578,0.0006977,2.692E-09,88.45,3.19E-13,931.3
189,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-11.18,-12.7,-6.592,-12.25,-2.472,-9.105,-16.2,-8.176,-13.18,-23.54,-19.56,-18.88,-33.92,-34.9,0,0,0,1,2,0.00000672,0.001804,1.865E-09,437.4,6.677E-13,712.3
190,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-6.777,-12.63,-6.601,-0.3472,8.861,-9.118,-5.942,0.2743,-13.18,-14.85,-13.63,-18.87,-26.12,-30.62,0,0,0,2,2,0.000007851,0.001364,5.696E-10,423.4,6.414E-13,1444
191,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-28.04,-20.43,-6.58,-34.54,-26.35,-9.07,-36.99,-28.59,-13.13,-40.95,-32.55,-18.82,-46.29,-38.21,0,0,0,1,2,0.000001696,0.001392,2.166E-09,1107,8.87E-13,78.99
192,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-33.59,-33.12,-6.582,-37.04,-25.27,-9.078,-39.61,-28.03,-13.15,-43.97,-33.53,-18.86,-50.35,-42.8,0,0,0,1,2,0.000003495,0.001359,2.719E-09,1012,6.229E-13,1431
193,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-18.34,-36.72,-6.579,-22.5,-38.48,-9.066,-20.64,-32.26,-13.12,-17.7,-22.32,-18.8,-14.58,-10.95,0,0,0,2,2,0.000001804,0.001949,2.772E-09,100.2,4.007E-14,814.8
194,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-38.32,-38.21,-6.594,-44.18,-32.66,-9.106,-48.12,-40.07,-13.17,-54.8,-52,-18.87,-62.98,-66,0,0,0,1,2,0.000007494,0.002483,5.075E-10,600,6.711E-13,847.2
195,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-31.16,-32.92,-6.58,-35.13,-29.81,-9.072,-37.32,-30.66,-13.13,-41.22,-33.92,-18.83,-46.69,-38.77,0,0,0,1,2,0.000002269,0.002429,2.722E-09,668.5,1.978E-13,881.6
196,ECE740_tb_channel_CTLE_ML_1,,-0.01964,2.273,5.148,-6.591,0.5718,8.946,-9.113,-3.743,3.255,-13.18,-11.94,-9.04,-18.88,-22.96,-25.51,0,0,0,2,2,0.000006763,0.001137,4.879E-10,448.9,5.555E-13,306.3
197,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-59.26,-56.65,-6.59,-56.4,-42.56,-9.099,-57.19,-46.26,-13.17,-59.31,-53.19,-18.88,-63.92,-63.48,0,0,0,1,2,0.000006158,0.002091,1.513E-09,1256,5.959E-13,1403
198,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-15.09,-20.02,-6.58,-20.91,-24.12,-9.069,-23.28,-26.37,-13.13,-26.99,-29.92,-18.82,-31.4,-33.83,0,0,0,2,2,0.00000104,0.002031,1.815E-09,730.8,6.209E-13,351.8
199,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-30.36,-27.52,-6.587,-35.01,-21.55,-9.094,-38.21,-26.79,-13.17,-44.14,-36.87,-18.88,-52.94,-51.12,0,0,0,1,2,0.000005685,0.0008285,1.434E-09,1303,5.784E-13,1367
200,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-30.52,-20.97,-6.583,-37.35,-26.83,-9.083,-40.14,-29.7,-13.16,-44.9,-36.13,-18.87,-52.01,-47.02,0,0,0,1,2,0.000004113,0.001913,1.168E-09,756.6,7.926E-13,81.78
201,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-59.56,-54.02,-6.595,-56.65,-43.33,-9.106,-58.11,-48.89,-13.17,-61.2,-57.39,-18.87,-66.45,-68.51,0,0,0,1,2,0.000007377,0.001794,1.596E-09,1418,8.004E-13,1041
202,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-28.08,-56.17,-6.579,-20.49,-34.47,-9.07,-18.11,-27.23,-13.13,-16.22,-19.43,-18.84,-14.97,-11.58,0,0,0,2,2,0.000003646,0.000678,1.586E-09,24.91,6.934E-13,829.8
203,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-56.28,-47.91,-6.603,-51.13,-39.67,-9.111,-55.44,-49.12,-13.17,-61.96,-61.47,-18.87,-69.25,-74.74,0,0,0,1,2,0.000009106,0.002144,1.508E-09,1287,5.661E-13,499.7
204,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-45.3,-39.57,-6.593,-57.21,-44.06,-9.105,-57.8,-48.26,-13.17,-60.12,-55.87,-18.87,-65.05,-66.57,0,0,0,1,2,0.000007246,0.001626,2.619E-09,1082,5.144E-13,649.1
205,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-4.656,-9.293,-6.595,1.005,8.93,-9.112,-4.161,1.319,-13.18,-12.7,-11.79,-18.87,-23.87,-28.67,0,0,0,2,2,0.000007555,0.0005994,2.354E-10,503.9,6.151E-13,1381
206,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-31.03,-27.97,-6.595,-37.94,-25.12,-9.106,-42.11,-33.46,-13.17,-49.42,-46.33,-18.87,-58.72,-61.64,0,0,0,1,2,0.00000784,0.000721,3.803E-10,1408,3.559E-13,1367
207,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-32.28,-31.78,-6.603,-39.24,-28.25,-9.111,-44.58,-38.97,-13.17,-52.89,-53.2,-18.86,-62.61,-68.9,0,0,0,1,2,0.000009784,0.001061,1.718E-09,982.7,4.133E-13,1403
208,ECE740_tb_channel_CTLE_ML_1,,-0.01966,1.356,2.72,-6.583,-4.946,-3.316,-9.087,-6.825,-4.542,-13.17,-9.857,-6.283,-18.89,-16.82,-13.98,0,0,0,2,2,0.000005504,0.001631,2.447E-09,175.5,1.574E-14,42.8
209,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-12.82,-18.24,-6.585,-10.73,-1.893,-9.094,-13.83,-5.243,-13.17,-19.75,-12.75,-18.89,-28.94,-25.35,0,0,0,1,2,0.000005174,0.001969,2.899E-09,408.7,7.629E-13,1291
210,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-6.452,-12.49,-6.574,-1.439,4.355,-9.078,-2.547,5.012,-13.16,-7.356,0.1518,-18.89,-15.64,-10.06,0,0,0,2,2,0.000003903,0.00103,2.185E-09,508,1.93E-13,1440
211,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-46.25,-42.51,-6.604,-30.61,-27.09,-9.108,-31.95,-29.63,-13.17,-37.34,-38.92,-18.86,-46.71,-53.98,0,0,0,1,2,0.000009731,0.001092,1.386E-09,1452,1.819E-14,1245
212,ECE740_tb_channel_CTLE_ML_1,,-0.0201,-39.61,-28.82,-6.612,-50.65,-41.76,-9.109,-55.56,-51.78,-13.17,-62.64,-64.67,-18.86,-70.76,-78.77,0,0,0,1,2,0.000009889,0.002365,2.079E-09,1498,5.306E-13,247.2
213,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-52.98,-50.27,-6.599,-53.11,-40.8,-9.11,-56.53,-49.1,-13.17,-61.65,-59.96,-18.87,-67.89,-72.17,0,0,0,1,2,0.000008498,0.00204,1.266E-09,1070,5.456E-13,1127
214,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-21.3,-42.61,-6.58,-23.41,-40.29,-9.076,-19.27,-29.55,-13.17,-15.34,-17.69,-18.88,-22.81,-26.86,0,0,0,2,2,0.000008989,0.001993,1.193E-09,44.01,6.984E-14,760.4
215,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-5.379,-5.946,-6.587,-4.9,5.955,-9.1,-8.491,1.455,-13.18,-15.46,-9.326,-18.88,-25.77,-25.03,0,0,0,1,2,0.000005763,0.0007947,7.311E-10,839,2.843E-13,1226
216,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-4.627,-0.2024,-6.585,-8.317,2.324,-9.093,-11.5,-1.536,-13.17,-17.61,-10.24,-18.88,-27.06,-24.11,0,0,0,1,2,0.000005038,0.001,1.94E-09,726.1,6.717E-13,417.3
217,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-12.26,-24.47,-6.578,-4.917,-3.221,-9.081,-6.392,-3.644,-13.16,-9.217,-5.006,-18.9,-15.57,-11.24,0,0,0,2,2,0.000004752,0.002247,2.03E-09,156.1,7.215E-13,983.1
218,ECE740_tb_channel_CTLE_ML_1,,-0.01957,5.447,13.89,-6.596,-1.63,6.7,-9.112,-5.897,1.015,-13.18,-13.8,-10.71,-18.88,-24.62,-26.78,0,0,0,2,2,0.000006776,0.001369,8.796E-10,442.2,8.439E-13,46.59
219,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-6.188,-11.13,-6.579,-5.064,-1.676,-9.074,-7.246,-3.464,-13.14,-10.93,-6.582,-18.86,-16.28,-10.73,0,0,0,2,2,0.000002792,0.002002,1.872E-09,334.4,6.827E-13,670.8
220,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-28.19,-22.64,-6.585,-35.81,-25,-9.088,-39,-27.43,-13.16,-44.29,-35.64,-18.88,-52.19,-48.69,0,0,0,1,2,0.000004931,0.0009474,7.678E-10,1170,1.651E-13,641.8
221,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-27.73,-22.3,-6.58,-33.78,-25.05,-9.07,-36.17,-26.74,-13.13,-40.15,-30.8,-18.82,-45.61,-37.32,0,0,0,1,2,0.000001649,0.0009675,3.116E-10,1421,2.141E-13,524.9
222,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-48.53,-45.44,-6.6,-52.99,-40.75,-9.11,-56.39,-49.02,-13.17,-61.45,-59.87,-18.87,-67.65,-71.98,0,0,0,1,2,0.000008625,0.001897,2.132E-09,987.4,4.5E-13,935.5
223,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-60.8,-48.89,-6.603,-41.64,-32.74,-9.11,-40.94,-36.01,-13.17,-43.67,-44.04,-18.87,-49.35,-55.58,0,0,0,1,2,0.000008995,0.002032,2.942E-09,1413,1.217E-14,231.1
224,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-37.61,-33.36,-6.6,-55.08,-42.26,-9.107,-57.77,-49.28,-13.17,-61.84,-58.84,-18.87,-67.52,-70.41,0,0,0,1,2,0.00000761,0.002099,2.028E-09,1473,7.163E-13,1368
