Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
759,ECE740_tb_channel_CTLE_ML_1,,-0.01961,1.945,4.257,-6.61,0.4075,8.592,-9.119,-6.08,-1.818,-13.17,-15.46,-16.6,-18.87,-26.92,-33.95,0,0,0,2,2,0.000009206,0.001098,4.392E-10,433.1,9.61E-13,364.3
760,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-39.11,-36.72,-6.584,-44.95,-31.63,-9.085,-47.39,-35,-13.16,-51.27,-41.78,-18.88,-56.66,-51.94,0,0,0,1,2,0.00000447,0.0012,6.616E-10,1241,5.161E-13,1313
761,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-7.938,-13.84,-6.578,-3.547,3.226,-9.081,-5.605,2.223,-13.16,-10.43,-2.675,-18.88,-18.41,-12.13,0,0,0,1,2,0.000003756,0.00138,2.364E-09,483.1,2.858E-13,1360
762,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-1.748,-1.652,-6.586,-2.672,4.198,-9.102,-6.091,0.2365,-13.18,-12.96,-9.119,-18.89,-23.03,-23.46,0,0,0,2,2,0.000005531,0.002073,7.273E-10,306.3,9.045E-13,305
763,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-3.652,-2.026,-6.609,-6.237,3.582,-9.114,-12.41,-7.414,-13.17,-21.56,-22.2,-18.86,-32.84,-39.33,0,0,0,1,2,0.000009802,0.0007018,2.599E-09,913.9,9.89E-13,1406
764,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-26.09,-21.85,-6.592,-33.24,-23.08,-9.103,-37.15,-28.07,-13.17,-44.26,-40.14,-18.88,-54.23,-55.95,0,0,0,1,2,0.00000706,0.001465,9.792E-10,726.1,2.322E-13,493.2
765,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-32.87,-35.31,-6.584,-35.05,-24.75,-9.086,-37.88,-28.1,-13.16,-43.05,-35.51,-18.88,-51.1,-47.7,0,0,0,1,2,0.000004588,0.002372,1.06E-09,583.4,6.631E-13,1172
766,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-11.34,-22.55,-6.581,-1.699,3.47,-9.103,-4.82,0.05821,-13.18,-11.75,-9.431,-18.89,-21.29,-22.69,0,0,0,2,2,0.000006437,0.002017,1.318E-09,214.2,5.546E-13,1291
767,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-8.111,-3.293,-6.587,-12.02,0.3744,-9.094,-15.4,-4.652,-13.17,-21.69,-14.61,-18.88,-31.39,-29.52,0,0,0,1,2,0.000005515,0.0006369,1.762E-09,1152,8.564E-13,789.6
768,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-5.662,-10.2,-6.578,-4.118,0.07216,-9.072,-6.081,-1.226,-13.14,-10.08,-5.022,-18.84,-16.16,-11.06,0,0,0,2,2,0.000002354,0.001318,1.378E-09,480.7,3.137E-13,953.9
769,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-15.92,-22.16,-6.591,-22.71,-28.1,-9.102,-25.78,-29.2,-13.17,-31.51,-31.36,-18.87,-40.4,-42.38,0,0,0,1,2,0.000007722,0.002496,2.016E-09,331.6,2.209E-14,992.2
770,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-2.197,2.192,-6.585,-5.466,5.328,-9.095,-8.664,1.939,-13.17,-15.14,-7.846,-18.88,-25.03,-22.91,0,0,0,1,2,0.000005339,0.0006291,1.595E-09,1058,2.288E-13,676.3
771,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-6.694,-13.42,-6.581,-11.16,-15.79,-9.088,-11.91,-14.81,-13.17,-16.75,-20.4,-18.88,-25.26,-31.7,0,0,0,2,2,0.000007155,0.001171,6.695E-10,103.7,2.411E-13,196
772,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-44.12,-42.01,-6.582,-49.78,-37.04,-9.079,-51.45,-39.14,-13.15,-53.53,-42.98,-18.86,-56.56,-49.77,0,0,0,1,2,0.000003545,0.001568,1.067E-10,1223,6.288E-13,1386
773,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-8.424,-16.86,-6.58,-4.981,-3.45,-9.083,-7.553,-6.036,-13.16,-13.05,-12.85,-18.88,-21.98,-25.02,0,0,0,2,2,0.000004913,0.0008364,1.955E-10,210.2,6.257E-13,713
774,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-31.88,-25.71,-6.583,-37.89,-24.82,-9.082,-40.56,-28.03,-13.15,-45.17,-34.88,-18.87,-51.99,-45.9,0,0,0,1,2,0.000004125,0.000953,2.739E-09,1315,5.333E-13,655.6
775,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-20.14,-16.77,-6.593,-26.22,-17.45,-9.105,-30.12,-22.12,-13.17,-37.57,-34.49,-18.87,-48.11,-50.74,0,0,0,1,2,0.000007427,0.001827,1.296E-09,528.1,2.574E-13,389.4
776,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-51.46,-40.27,-6.604,-55.42,-44.21,-9.11,-58.81,-52.6,-13.17,-63.87,-63.4,-18.87,-70.07,-75.53,0,0,0,1,2,0.00000904,0.002155,2.703E-09,1403,8.815E-13,280.3
777,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-22.9,-11.72,-6.601,-31.97,-22.38,-9.109,-37.93,-32.21,-13.17,-46.78,-46.69,-18.86,-57.34,-63.34,0,0,0,1,2,0.00000946,0.0007352,7.31E-11,1224,1.972E-13,208.1
778,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-50.35,-38.64,-6.604,-54.56,-43.6,-9.112,-58.22,-52.37,-13.17,-63.43,-63.39,-18.86,-69.65,-75.58,0,0,0,1,2,0.00000958,0.001671,1.824E-09,1210,7.439E-13,214.1
779,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-55.53,-51.22,-6.597,-51.33,-38.21,-9.108,-54.81,-46.25,-13.17,-60.25,-57.31,-18.87,-66.82,-69.78,0,0,0,1,2,0.000007907,0.001737,2.805E-09,1402,5.087E-13,1174
780,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-54.6,-47.23,-6.603,-52.5,-40.91,-9.111,-56.65,-50.27,-13.17,-62.54,-62,-18.87,-69.21,-74.69,0,0,0,1,2,0.000009246,0.001643,5.281E-10,1380,6.32E-13,684.4
781,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-44.76,-43.4,-6.588,-51.05,-37.89,-9.096,-53.11,-42.18,-13.17,-56.41,-49.78,-18.88,-61.52,-60.4,0,0,0,1,2,0.000005808,0.001804,3.208E-10,972.4,7.797E-13,1371
782,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-2.08,0.6961,-6.593,-3.518,8.498,-9.108,-7.937,1.516,-13.18,-15.67,-10.85,-18.88,-26.36,-27.12,0,0,0,1,2,0.000006707,0.0005797,2.787E-09,1098,4.898E-13,1030
783,ECE740_tb_channel_CTLE_ML_1,,-0.01968,6.438,15.45,-6.582,0.4916,10.37,-9.081,-2.253,7.609,-13.15,-7.571,1.371,-18.87,-15.87,-9.533,0,0,0,2,2,0.00000299,0.0005225,3.561E-10,1122,8.52E-13,98.9
784,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-16.43,-8.806,-6.584,-21.92,-9.528,-9.086,-24.85,-13.47,-13.16,-30.25,-21.71,-18.88,-38.92,-35.13,0,0,0,1,2,0.000004638,0.0007671,3.163E-11,1147,9.861E-13,390.1
785,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-37.06,-32.92,-6.593,-44.03,-31.12,-9.105,-47.77,-38.47,-13.17,-54.09,-50,-18.87,-61.9,-63.63,0,0,0,1,2,0.000007266,0.001175,1.148E-09,1099,7.181E-13,919.5
786,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-19.71,-39.41,-6.579,-11.38,-16.24,-9.102,-13.03,-17.08,-13.17,-20.63,-28.24,-18.87,-29.96,-41.22,0,0,0,2,2,0.000009462,0.0007764,6.508E-10,95.77,2.252E-13,1454
787,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-1.237,-2.438,-6.579,-5.551,-4.513,-9.074,-7.509,-5.924,-13.14,-11.6,-9.985,-18.85,-17.98,-16.91,0,0,0,2,2,0.000003055,0.001258,6.178E-10,253.1,6.554E-13,149
788,ECE740_tb_channel_CTLE_ML_1,,-0.01962,2.058,4.427,-6.6,-0.01569,7.375,-9.117,-5.382,-0.611,-13.18,-14.29,-14.39,-18.87,-25.66,-31.53,0,0,0,2,2,0.000008079,0.001379,3.323E-11,335,8.38E-13,238.5
789,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-3.397,-6.708,-6.579,1.512,9.857,-9.1,-1.607,6.733,-13.18,-8.852,-3.455,-18.89,-19.09,-18.46,0,0,0,2,2,0.000005701,0.0006208,1.81E-09,632.6,2.503E-13,1282
790,ECE740_tb_channel_CTLE_ML_1,,-0.01962,3.738,9.612,-6.588,-1.765,5.895,-9.105,-4.824,3.259,-13.18,-12.16,-7.583,-18.88,-23.09,-24.22,0,0,0,2,2,0.000006455,0.0006741,5.8E-11,854.8,1.211E-13,383.5
791,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-52.86,-45.38,-6.605,-42.29,-31.36,-9.111,-47.1,-41.46,-13.17,-55.43,-55.82,-18.86,-65.68,-72.09,0,0,0,1,2,0.000009752,0.001849,2.952E-09,1454,2.171E-13,677
792,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-15.63,-17.11,-6.601,-20.67,-13.77,-9.11,-25.42,-19.83,-13.17,-33.89,-34.53,-18.86,-45,-51.72,0,0,0,1,2,0.000009931,0.001128,1.994E-09,687.7,1.03E-13,1168
793,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-16.21,-9.515,-6.581,-21.41,-9.817,-9.074,-23.98,-12.47,-13.14,-28.38,-17.58,-18.85,-35.07,-26.36,0,0,0,1,2,0.000002755,0.0006545,2.468E-09,1399,7.536E-13,519.6
794,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-35.13,-34.83,-6.581,-38.54,-27.18,-9.077,-41.05,-29.82,-13.14,-45.2,-34.89,-18.86,-51.07,-43.23,0,0,0,1,2,0.000003243,0.001521,2.314E-09,979.7,6.922E-13,1452
795,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-11.37,-22.7,-6.577,-3.914,-1.234,-9.098,-5.208,-1.151,-13.18,-10.2,-6.663,-18.89,-19.07,-18.56,0,0,0,2,2,0.000006532,0.002381,2.138E-09,144.5,5.144E-13,779.9
796,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-12.5,-25,-6.58,-5.859,-5.15,-9.11,-8.642,-8.11,-13.17,-17.73,-22.3,-18.87,-29.32,-39.88,0,0,0,2,2,0.000009222,0.001415,4.829E-11,156.6,2.598E-13,1002
797,ECE740_tb_channel_CTLE_ML_1,,-0.0197,3.695,7.797,-6.581,-2.859,1.279,-9.076,-5.349,-1.111,-13.14,-9.536,-5.044,-18.86,-16.27,-11.99,0,0,0,2,2,0.000003568,0.0005038,2.471E-09,940.9,1.341E-14,494.1
798,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-25.27,-29.82,-6.583,-28.96,-25.65,-9.085,-30.93,-23.37,-13.16,-35.93,-27.96,-18.88,-44.22,-40.62,0,0,0,1,2,0.000004573,0.001748,6.518E-10,602.7,8.238E-14,1448
799,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-42.35,-37.72,-6.588,-53.46,-41.15,-9.097,-55.33,-44.35,-13.17,-57.61,-51.15,-18.88,-62.17,-61.37,0,0,0,1,2,0.000005992,0.001792,7.952E-10,960.3,2.879E-13,645.6
800,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-8.474,-16.86,-6.579,-4.58,-2.451,-9.072,-7.026,-4.846,-13.14,-11.2,-9.118,-18.84,-17.36,-15.68,0,0,0,2,2,0.000002361,0.001181,5.635E-10,334.4,8.853E-13,1499
801,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-13.67,-27.11,-6.579,-17.91,-28.98,-9.068,-19.12,-28.87,-13.13,-22.45,-31.49,-18.81,-27.41,-35.84,0,0,0,2,2,0.00000132,0.001848,5.949E-10,234.1,9.465E-14,726.7
802,ECE740_tb_channel_CTLE_ML_1,,-0.01972,2.235,4.543,-6.579,-0.6652,5.306,-9.073,-3.032,3.104,-13.14,-7.531,-1.715,-18.84,-14.62,-10.01,0,0,0,2,2,0.000002453,0.0005048,7.137E-10,703.2,5.8E-13,354.3
803,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-14.32,-28.65,-6.581,-6.449,-6.399,-9.1,-7.632,-6.239,-13.18,-11.75,-10.23,-18.88,-20.25,-21.51,0,0,0,2,2,0.000007413,0.002237,1.878E-09,84.42,8.392E-13,655.6
804,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-53.72,-53.63,-6.597,-50.68,-37.98,-9.108,-54.24,-45.97,-13.17,-59.88,-57.3,-18.87,-66.61,-69.96,0,0,0,1,2,0.000007928,0.002481,1.553E-09,923.8,4.061E-13,1371
805,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-22.82,-17.32,-6.581,-28.02,-17.31,-9.075,-30.57,-19.87,-13.14,-34.94,-25,-18.85,-41.59,-33.9,0,0,0,1,2,0.000002903,0.001072,9.879E-10,1037,6.591E-13,457.2
806,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-52.3,-45.4,-6.587,-58.06,-44.13,-9.094,-57.47,-45.69,-13.17,-58.39,-50.89,-18.88,-62.32,-60.29,0,0,0,1,2,0.00000557,0.001828,1.914E-09,1300,6.163E-13,627.8
807,ECE740_tb_channel_CTLE_ML_1,,-0.01956,7.805,15.63,-6.599,0.217,7.378,-9.113,-4.694,0.2584,-13.18,-13.12,-12.63,-18.87,-24.15,-29.22,0,0,0,2,2,0.000007949,0.0005535,9.62E-10,536.5,7.495E-13,52.33
808,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-48.15,-45.07,-6.582,-53.05,-40.3,-9.078,-53.97,-41.61,-13.15,-54.96,-44.07,-18.86,-57.19,-49.62,0,0,0,1,2,0.000003434,0.001879,2.337E-09,1222,9.251E-13,1346
809,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-31.38,-28.44,-6.597,-43.66,-33.56,-9.107,-49.88,-41.72,-13.17,-56.46,-54.12,-18.87,-63.26,-67.1,0,0,0,1,2,0.000008234,0.0009678,5.007E-11,1100,1.192E-13,1014
810,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-36.55,-28.49,-6.595,-45.54,-33.88,-9.107,-49.66,-41.48,-13.17,-56.18,-53.21,-18.87,-63.85,-66.51,0,0,0,1,2,0.000007726,0.002063,2.317E-09,715.5,7.428E-13,235.5
811,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-7.858,-6.925,-6.589,-15.17,-14.57,-9.096,-19.27,-19.57,-13.16,-26.52,-29.25,-18.87,-36.18,-43.37,0,0,0,1,2,0.00000705,0.0005875,1.268E-09,1171,1.812E-15,1406
812,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-57.72,-44.83,-6.594,-53.83,-40.67,-9.104,-55.79,-46.1,-13.17,-59.85,-55.39,-18.88,-65.61,-66.99,0,0,0,1,2,0.000007014,0.001835,1.614E-09,1474,6.522E-13,158.7
813,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-59.12,-52.05,-6.594,-36.69,-30.28,-9.104,-35.08,-30.2,-13.17,-37.07,-35.57,-18.87,-42.62,-46.12,0,0,0,1,2,0.000006926,0.002277,1.744E-09,1207,8.032E-15,552.9
814,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-49.15,-42.06,-6.597,-57.99,-45.1,-9.106,-59.15,-50.33,-13.17,-61.96,-58.52,-18.87,-67.08,-69.5,0,0,0,1,2,0.000007395,0.002305,1.72E-09,1275,8.876E-13,641.4
815,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-31.35,-23.25,-6.584,-37.98,-24.3,-9.088,-40.85,-28.47,-13.16,-45.95,-36.96,-18.88,-53.49,-49.59,0,0,0,1,2,0.000004889,0.0007799,1.589E-09,1498,5.94E-13,535.6
816,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-35.34,-32.2,-6.593,-42.78,-30.67,-9.104,-46.54,-37.35,-13.17,-53.05,-48.93,-18.88,-61.28,-62.83,0,0,0,1,2,0.000007104,0.001811,1.71E-09,747,4.833E-13,639.3
817,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-8.81,-17.58,-6.579,-4.994,-3.385,-9.074,-7.408,-5.703,-13.14,-11.69,-10.16,-18.85,-18.22,-17.37,0,0,0,2,2,0.000003009,0.001308,5.345E-10,252.4,8.498E-13,992.5
818,ECE740_tb_channel_CTLE_ML_1,,-0.01964,0.2784,1.06,-6.609,1.499,11.4,-9.12,-4.742,1.437,-13.18,-13.86,-12.89,-18.87,-25.05,-29.74,0,0,0,2,2,0.000008478,0.0007322,1.93E-09,690,8.632E-13,912.3
819,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-24.29,-21.86,-6.597,-30.39,-28.58,-9.106,-32.41,-32.04,-13.17,-36.19,-39.13,-18.87,-41.98,-50.01,0,0,0,1,2,0.000008191,0.001138,5.285E-10,834.5,2.665E-15,798.6
820,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-42.83,-35.09,-6.591,-52.38,-39.33,-9.101,-54.56,-44.46,-13.17,-58.07,-52.8,-18.88,-63.41,-63.79,0,0,0,1,2,0.000006614,0.001744,1.776E-09,997.2,8.913E-13,391.9
821,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-58.11,-56.21,-6.583,-55.14,-43.57,-9.075,-55.48,-43.98,-13.14,-55.64,-44.75,-18.84,-56.69,-47.66,0,0,0,1,2,0.000002442,0.002238,1.655E-09,1305,6.555E-13,1470
822,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-3.407,-4.424,-6.582,-2.08,6.939,-9.083,-4.942,3.867,-13.16,-10.27,-2.491,-18.88,-18.71,-13.64,0,0,0,1,2,0.000003501,0.0009458,6.633E-10,685,8.983E-13,1164
823,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-25.84,-21.6,-6.59,-30.71,-17.77,-9.1,-34.35,-24.25,-13.17,-41.14,-35.74,-18.88,-50.99,-51.27,0,0,0,1,2,0.000006544,0.0008235,1.199E-09,1187,8.913E-13,1046
824,ECE740_tb_channel_CTLE_ML_1,,-0.01964,2.366,6.169,-6.596,1.239,12.02,-9.113,-3.511,5.254,-13.18,-11.51,-6.81,-18.88,-22.2,-22.74,0,0,0,2,2,0.000006497,0.0007461,2.221E-09,753.6,8.789E-13,531.7
825,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-47.52,-44.63,-6.584,-53.09,-39.65,-9.086,-54.14,-41.84,-13.16,-55.7,-46.35,-18.88,-59.18,-54.57,0,0,0,1,2,0.000004538,0.001733,1.549E-09,1170,9.437E-13,1461
826,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-6.556,-12.94,-6.58,-1.454,4.003,-9.084,-3.741,2.035,-13.16,-7.85,-1.705,-18.89,-15.07,-9.582,0,0,0,2,2,0.00000424,0.001473,2.489E-09,305.6,9.834E-13,1010
827,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-10.54,-8.535,-6.586,-13.67,-3.451,-9.093,-16.83,-7.372,-13.17,-22.91,-16.27,-18.88,-32.42,-30.38,0,0,0,1,2,0.000005234,0.001351,1.267E-09,598.6,6.57E-13,539.2
828,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-52.27,-45.28,-6.584,-59.16,-45.6,-9.085,-57.54,-45.1,-13.16,-57.24,-47.81,-18.88,-59.9,-55.29,0,0,0,1,2,0.000004419,0.001998,2.301E-10,1278,9.023E-13,583.5
829,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-28.3,-56.61,-6.58,-17.01,-27.53,-9.081,-14.67,-20.39,-13.16,-13.7,-14.45,-18.89,-18.29,-17.34,0,0,0,2,2,0.000006307,0.000645,1.807E-09,26.8,8.197E-13,1159
830,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-54.62,-45.71,-6.591,-38.82,-29.61,-9.1,-38.61,-29.83,-13.17,-43.07,-37.8,-18.88,-52.11,-52.53,0,0,0,1,2,0.000006491,0.001704,4.267E-10,1451,5.378E-14,474.9
831,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-3.399,-4.818,-6.586,-1.58,7.314,-9.101,-4.924,3.568,-13.18,-11.41,-4.907,-18.89,-20.95,-18.15,0,0,0,1,2,0.000005326,0.001399,2.644E-09,451.1,7.439E-13,691.9
832,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-8.674,-17.32,-6.575,-6.677,-6.823,-9.074,-5.918,-2.727,-13.16,-10.41,-7.3,-18.88,-19.92,-20.58,0,0,0,2,2,0.000004868,0.001064,1.32E-10,293.8,1.263E-13,1110
833,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-7.829,-7.598,-6.599,-9.79,0.3682,-9.112,-14.77,-7.996,-13.17,-23.1,-21.3,-18.87,-33.93,-37.38,0,0,0,1,2,0.000008187,0.001457,2.597E-09,498.2,8.128E-13,658.3
834,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-46.04,-34.36,-6.582,-51.83,-40.2,-9.075,-52.71,-41.22,-13.14,-53.78,-42.91,-18.84,-55.92,-47.08,0,0,0,1,2,0.00000262,0.002105,1.67E-09,1346,3.323E-13,31.35
835,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-9.751,-19.55,-6.579,-13.52,-20.55,-9.069,-14.42,-19.86,-13.13,-15.38,-17.76,-18.82,-15.51,-12.65,0,0,0,2,2,0.000002405,0.001513,1.687E-09,105.2,6.857E-13,163.4
836,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-12.12,-1.24,-6.586,-18.52,-5.658,-9.092,-21.76,-10.64,-13.17,-27.86,-20.63,-18.88,-37.38,-35.54,0,0,0,1,2,0.00000556,0.0005431,1.492E-09,1450,7.888E-13,209.4
837,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-1.197,-1.843,-6.577,0.7332,8.992,-9.084,-1.332,7.834,-13.16,-6.87,1.522,-18.89,-15.62,-9.971,0,0,0,2,2,0.0000039,0.0006899,2.508E-09,755.1,2.323E-13,994
838,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-51.02,-36.55,-6.604,-52.07,-41.51,-9.111,-54.82,-48.98,-13.17,-61.11,-61,-18.86,-68.71,-74.61,0,0,0,1,2,0.000009518,0.001603,7.917E-10,1299,5.419E-13,75.56
839,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-6.582,-13.22,-6.586,-12.25,-18.02,-9.094,-13.13,-17.31,-13.17,-15.37,-17.68,-18.88,-21.94,-25,0,0,0,2,2,0.000007797,0.001228,1.419E-09,53.43,4.706E-13,22.98
840,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-9.74,-19.49,-6.577,-8.713,-10.92,-9.067,-8.797,-8.632,-13.13,-9.984,-7.067,-18.84,-11.1,-3.8,0,0,0,2,2,0.000002698,0.001038,2.623E-09,221.5,2.029E-13,791.6
841,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-33.12,-29.08,-6.58,-39.16,-32.84,-9.07,-41.51,-34.98,-13.13,-45.21,-38.7,-18.82,-49.76,-43.58,0,0,0,1,2,0.000001427,0.001896,1.414E-09,1048,5.365E-13,287.6
842,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-42.21,-35.47,-6.588,-52.78,-41.01,-9.097,-55.19,-44.65,-13.17,-57.74,-51.51,-18.88,-62.36,-61.71,0,0,0,1,2,0.000005965,0.00223,8.91E-10,832.2,3.637E-13,357.1
843,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-12.15,-11.71,-6.586,-14.36,-3.705,-9.094,-17.6,-7.878,-13.17,-23.78,-17.01,-18.88,-33.33,-31.12,0,0,0,1,2,0.00000541,0.001298,2.095E-09,625.2,6.657E-13,775.7
844,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-18.72,-37.48,-6.578,-19.55,-32.61,-9.071,-16.42,-23.86,-13.14,-14.17,-15.39,-18.87,-14.45,-10.23,0,0,0,2,2,0.000004308,0.001431,1.427E-09,25.17,4.541E-13,140.7
845,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-47.32,-43.17,-6.582,-54.86,-41.55,-9.081,-55.11,-42.43,-13.15,-55.59,-45.11,-18.87,-57.98,-51.69,0,0,0,1,2,0.000003858,0.001643,8.745E-10,1303,6.767E-13,1031
846,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-53.76,-42.94,-6.597,-45.78,-34.07,-9.108,-48.58,-40.25,-13.17,-55.39,-52.62,-18.87,-64.34,-67.48,0,0,0,1,2,0.000007965,0.001937,2.874E-09,1249,2.509E-13,264.2
847,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-34.04,-28.72,-6.583,-40.17,-27.14,-9.084,-42.83,-30.49,-13.16,-47.37,-37.6,-18.88,-53.94,-48.7,0,0,0,1,2,0.000004316,0.001074,1.355E-09,1239,5.185E-13,734.3
848,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-11.89,-23.77,-6.578,-5.918,-5.324,-9.079,-7.498,-5.983,-13.16,-10.27,-7.368,-18.89,-15.82,-12.23,0,0,0,2,2,0.000004712,0.00156,1.77E-09,147.5,7.413E-13,842.3
849,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-25.87,-16.68,-6.603,-33.93,-23.51,-9.11,-39.39,-33.94,-13.17,-47.99,-48.29,-18.86,-58.56,-64.84,0,0,0,1,2,0.000009751,0.0009154,1.445E-09,1053,9.478E-13,313.5
850,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-52.3,-48.94,-6.6,-55.07,-42.78,-9.11,-57.9,-50.55,-13.17,-62.27,-60.66,-18.87,-68.1,-72.44,0,0,0,1,2,0.000008658,0.00161,1.762E-09,1250,6.401E-13,1294
851,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-2.383,-2.537,-6.581,-1.798,6.892,-9.082,-4.522,4.129,-13.16,-9.589,-1.587,-18.88,-17.63,-11.59,0,0,0,1,2,0.000003375,0.0009595,1.683E-09,666.6,7.809E-13,846.5
852,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-11.4,-12.59,-6.582,-12.41,-2.378,-9.082,-15.16,-5.318,-13.15,-20.14,-11.32,-18.87,-28.11,-21.91,0,0,0,1,2,0.000003798,0.001121,2.272E-09,720.3,8.339E-13,1339
853,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-51.4,-49.53,-6.582,-59.33,-46.46,-9.08,-57.32,-44.8,-13.15,-56.48,-45.85,-18.87,-58.28,-51.53,0,0,0,1,2,0.000003738,0.002008,2.162E-09,1212,4.582E-13,1325
854,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-28.38,-19.49,-6.588,-35.71,-25.36,-9.096,-39.29,-29.46,-13.17,-45.54,-39.22,-18.88,-54.54,-53.37,0,0,0,1,2,0.000005869,0.001821,1.888E-09,686.5,4.028E-13,140.5
